Date,CAT,DIS,IBM,JNJ,JPM,KO,MMM,MSFT,PFE,PG,WMT,XOM
1995-01-01,5.970874786376953,12.279579162597656,8.441343307495117,6.789881229400635,5.378539562225342,5.937831401824951,8.953584671020508,2.256798267364502,2.2531983852386475,7.50198221206665,2.343662977218628,5.823244571685791
1995-02-01,5.9999308586120605,12.883004188537598,8.83669662475586,6.662646293640137,5.533689022064209,6.220585823059082,9.442160606384277,2.3945813179016113,2.302250385284424,7.6603779792785645,2.433311700820923,6.023345470428467
1995-03-01,6.450291156768799,12.913169860839844,9.64403247833252,6.985504150390625,5.266335964202881,6.401478290557861,10.024214744567871,2.7034080028533936,2.378528356552124,7.6315765380859375,2.6307032108306885,6.282668113708496
1995-04-01,6.829235553741455,13.387898445129395,11.111922264099121,7.631229400634766,5.824357509613037,6.600194454193115,10.282904624938965,3.107253313064575,2.402801036834717,8.090799331665039,2.4382128715515137,6.553777694702148
1995-05-01,7.033531188964844,13.418116569519043,10.950145721435547,7.802021026611328,6.434690952301025,6.99761962890625,10.427099227905273,3.2189087867736816,2.4590413570404053,8.322379112243652,2.55370831489563,6.8023200035095215
1995-06-01,7.500487804412842,13.418116569519043,11.303375244140625,7.964254856109619,6.591636657714844,7.265450954437256,9.970914840698242,3.4350855350494385,2.57065749168396,8.322379112243652,2.7516210079193115,6.730841159820557
1995-07-01,8.254621505737305,14.19687557220459,12.819314956665039,8.465703964233398,7.279000282287598,7.479137897491455,9.84057331085205,3.4398367404937744,2.825282573699951,8.021172523498535,2.738762140274048,6.909536361694336
1995-08-01,7.873416900634766,13.621734619140625,12.199745178222656,8.17966365814209,8.213113784790039,7.322439193725586,9.574263572692871,3.515855073928833,2.7695391178131104,8.079401016235352,2.5252249240875244,6.622222900390625
1995-09-01,6.671140193939209,13.894165992736816,11.15237045288086,8.787212371826172,8.583230972290039,7.890648365020752,9.88099193572998,3.4398367404937744,2.993905782699585,8.96740436553955,2.550992965698242,6.959354400634766
1995-10-01,6.702028751373291,13.97722339630127,11.476903915405273,9.66148567199707,8.085375785827637,8.219426155090332,9.968628883361816,3.800924301147461,3.2182726860046387,9.480649948120117,2.228898525238037,7.356685638427734
1995-11-01,7.248225688934326,14.583613395690918,11.432086944580078,10.3108491897583,8.529629707336426,8.687917709350586,11.542226791381836,3.311556577682495,3.2675487995147705,10.124402046203613,2.478748321533203,7.526684284210205
1995-12-01,6.938222885131836,14.302098274230957,10.810933113098145,10.176935195922852,8.3519287109375,8.515873908996582,11.718780517578125,3.335310697555542,3.5492348670959473,9.714735984802246,2.298006534576416,7.891463279724121
1996-01-01,7.6518874168396,15.607810020446777,12.837061882019043,11.426738739013672,9.606512069702148,8.64490032196045,11.387744903564453,3.515855073928833,3.8590896129608154,9.876297950744629,2.1043541431427,7.806344509124756
1996-02-01,7.934191703796387,15.911457061767578,14.539929389953613,11.166913032531738,10.269640922546387,9.261370658874512,11.579937934875488,3.75103497505188,3.727710247039795,9.64114761352539,2.194725275039673,7.80522346496582
1996-03-01,8.082772254943848,15.516708374023438,13.191165924072266,11.017627716064453,10.108344078063965,9.520055770874023,11.4910306930542,3.919703722000122,3.80552077293396,9.964478492736816,2.380707025527954,8.001568794250488
1996-04-01,7.6617512702941895,15.087310791015625,12.776159286499023,11.04748249053955,9.918678283691406,9.376245498657227,11.691061019897461,4.304545879364014,3.897472381591797,9.981849670410156,2.471278190612793,8.345200538635254
1996-05-01,7.8409743309021,14.783138275146484,12.69958209991455,11.67679214477539,10.062424659729004,10.584229469299316,12.217629432678223,4.513596057891846,4.022246837615967,10.380536079406738,2.678295373916626,8.40001392364502
1996-06-01,8.09487247467041,15.300240516662598,11.777596473693848,11.871658325195312,10.15227222442627,11.304571151733398,12.351884841918945,4.565858840942383,4.0577802658081055,10.705389976501465,2.6318047046661377,8.610631942749023
1996-07-01,7.919023036956787,13.56194019317627,12.788802146911621,11.451956748962402,10.069560050964355,10.814316749572754,12.089176177978516,4.480337619781494,3.9895708560943604,10.599411010742188,2.4891953468322754,8.152220726013184
1996-08-01,8.2796630859375,13.897184371948242,13.650270462036133,11.854096412658691,10.77587890625,11.535269737243652,12.878753662109375,4.656131267547607,4.053802490234375,10.554871559143066,2.740826368331909,8.155867576599121
1996-09-01,9.061042785644531,15.420997619628906,14.858654022216797,12.335479736328125,11.60897445678711,11.765210151672363,13.066082000732422,5.012468338012695,4.517707347869873,11.57918930053711,2.740826368331909,8.330997467041016
1996-10-01,8.293986320495605,16.08881378173828,15.395708084106445,11.854096412658691,12.510310173034668,11.678495407104492,14.307119369506836,5.216766357421875,4.7246785163879395,11.81198501586914,2.7538156509399414,8.868878364562988
1996-11-01,9.563013076782227,18.04267120361328,19.072107315063477,12.86491584777832,13.786870002746582,11.851865768432617,15.782547950744629,5.962699890136719,5.135124206542969,12.975289344787598,2.649898052215576,9.529237747192383
1996-12-01,9.094686508178711,17.035213470458984,18.129728317260742,12.019330024719238,13.039178848266602,12.199597358703613,15.641210556030273,6.281026840209961,4.755540370941162,12.841060638427734,2.3691277503967285,9.895259857177734
1997-01-01,9.430399894714355,17.8269100189209,18.772945404052734,13.952088356018066,13.580168724060059,13.416665077209473,16.06521987915039,7.753884315490723,5.299848556518555,13.851215362548828,2.4732635021209717,10.463227272033691
1997-02-01,9.506322860717773,18.163267135620117,17.24287223815918,13.935182571411133,14.699618339538574,14.141111373901367,17.44522476196289,7.411801338195801,5.269404888153076,14.390290260314941,2.746626615524292,10.200784683227539
1997-03-01,9.749300003051758,17.8269100189209,16.463197708129883,12.814306259155273,13.782039642333984,12.953290939331055,16.046762466430664,6.969942569732666,4.838075160980225,13.746397972106934,2.9097135066986084,10.963935852050781
1997-04-01,10.863658905029297,20.03373908996582,19.252038955688477,14.813700675964355,13.613383293151855,14.783011436462402,16.497106552124023,9.236244201660156,5.5210137367248535,15.119961738586426,2.9358091354370117,11.523576736450195
1997-05-01,11.91645622253418,20.064373016357422,20.80169677734375,14.593052864074707,13.96434211730957,15.915692329406738,17.522741317749023,9.426289558410645,5.943947792053223,16.577844619750977,3.118482828140259,12.143625259399414
1997-06-01,13.10657787322998,19.666147232055664,21.70351219177246,15.65713119506836,14.343003273010254,15.831942558288574,19.501495361328125,9.606829643249512,6.896133899688721,16.983652114868164,3.536701202392578,12.553533554077148
1997-07-01,13.731683731079102,19.837533950805664,25.430988311767578,15.109883308410645,16.889108657836914,16.093873977661133,18.071073532104492,10.747109413146973,6.9017205238342285,18.351987838745117,3.922402858734131,13.16840934753418
1997-08-01,14.237420082092285,18.855632781982422,24.424158096313477,13.838995933532715,16.5358943939209,13.343650817871094,17.2396183013916,10.048686981201172,6.4170098304748535,16.059879302978516,3.7132112979888916,12.624212265014648
1997-09-01,13.225934982299805,19.791507720947266,25.538450241088867,14.08312702178955,17.549057006835938,14.236778259277344,17.731143951416016,10.058195114135742,6.959598541259766,16.663063049316406,3.837704658508301,13.217370986938477
1997-10-01,12.61951732635498,20.252023696899414,23.731475830078125,14.006832122802734,17.2574520111084,13.215694427490234,17.55130386352539,9.882399559020996,8.218400001525879,16.463546752929688,3.6674327850341797,12.675783157348633
1997-11-01,11.803868293762207,23.340530395507812,26.433155059814453,15.421401023864746,16.2576904296875,14.618779182434082,18.796066284179688,10.756619453430176,8.440932273864746,18.445831298828125,4.197896480560303,12.670343399047852
1997-12-01,11.942380905151367,24.339305877685547,25.256330490112305,16.14116668701172,16.369815826416016,15.59823989868164,15.830178260803223,9.82538890838623,8.651232719421387,19.32347869873047,4.139316082000732,12.709284782409668
1998-01-01,11.883316993713379,26.3106632232666,23.838117599487305,16.40151596069336,16.115345001220703,15.145051002502441,16.107471466064453,11.341007232666016,9.485172271728516,19.034852981567383,4.178674697875977,12.319830894470215
1998-02-01,13.507989883422852,27.556961059570312,25.26181983947754,18.527835845947266,18.652462005615234,16.051410675048828,16.56045913696289,12.885127067565918,10.292032241821289,20.613494873046875,4.860908031463623,13.329777717590332
1998-03-01,13.631775856018066,26.279890060424805,25.125768661499023,18.05158805847168,20.27809715270996,18.150156021118164,17.664485931396484,13.607306480407715,11.59307861328125,20.4920654296875,5.3413214683532715,14.14002513885498
1998-04-01,14.15848445892334,30.709775924682617,28.028364181518555,17.575326919555664,20.943387985229492,17.78392219543457,18.319629669189453,13.702327728271484,13.235738754272461,20.021297454833984,5.3150410652160645,15.276972770690918
1998-05-01,13.66114616394043,27.9207763671875,28.474597930908203,17.03516387939453,20.546615600585938,18.36988639831543,18.082521438598633,12.894632339477539,12.20984172821045,20.432373046875,5.794643402099609,14.824216842651367
1998-06-01,13.156042098999023,25.902225494384766,27.823318481445312,18.253068923950195,22.823278427124023,20.076932907104492,16.044893264770508,16.47700309753418,12.6612548828125,22.183298110961914,6.394629001617432,15.008203506469727
1998-07-01,12.130337715148926,25.50591278076172,32.10965347290039,19.05472183227539,22.970579147338867,18.902847290039062,14.66612720489502,16.714555740356445,12.792304039001465,19.398813247680664,6.644622325897217,14.771651268005371
1998-08-01,10.504621505737305,20.321407318115234,27.33993148803711,17.07611083984375,15.94651985168457,15.29252815246582,13.46835994720459,14.586051940917969,10.853470802307129,18.696170806884766,6.210423469543457,13.84364128112793
1998-09-01,11.12989330291748,18.7938289642334,31.193605422973633,19.365293502807617,13.098928451538086,13.564805030822754,14.488311767578125,16.733562469482422,12.341449737548828,17.382551193237305,5.7570881843566895,14.941082954406738
1998-10-01,11.310178756713867,19.99205207824707,36.04864501953125,20.169599533081055,17.41034698486328,15.904086112976074,15.655736923217773,16.09691047668457,12.523789405822754,21.750146865844727,7.278697490692139,15.152636528015137
1998-11-01,12.442784309387207,23.88842010498047,40.14365005493164,20.167442321777344,19.44059181213379,16.52638816833496,15.93786907196045,18.548500061035156,13.086305618286133,21.489574432373047,7.937399387359619,15.955646514892578
1998-12-01,11.57761287689209,22.264934539794922,44.823551177978516,20.819005966186523,21.758132934570312,15.803999900817871,14.081740379333496,21.08562469482422,14.613405227661133,22.39392852783203,8.591753959655762,15.55674934387207
1999-01-01,10.971599578857422,24.491430282592773,44.55006408691406,21.129270553588867,23.697872161865234,15.405948638916016,15.36865520477295,26.60645866394043,15.037192344665527,22.360349655151367,9.073100090026855,14.945119857788086
1999-02-01,11.541558265686035,26.11490821838379,41.32284164428711,21.254724502563477,24.525651931762695,15.066871643066406,14.771553993225098,22.824542999267578,15.451590538024902,22.022029876708984,9.086289405822754,14.242091178894043
1999-03-01,11.63654899597168,23.099868774414062,43.148582458496094,23.27751922607422,25.064685821533203,14.514107704162598,14.110882759094238,27.25262451171875,16.249422073364258,24.098119735717773,9.736030578613281,15.097946166992188
1999-04-01,16.38669776916504,23.563720703125,50.92323684692383,24.273334503173828,25.53986930847168,16.095590591430664,17.750795364379883,24.725011825561523,13.475306510925293,23.152013778686523,9.716227531433105,17.77252769470215
1999-05-01,13.968460083007812,21.615535736083984,56.54052734375,23.127656936645508,22.405439376831055,16.199050903320312,17.21204948425293,24.534955978393555,12.555274963378906,23.044029235839844,9.003352165222168,17.175416946411133
1999-06-01,15.273035049438477,22.867938995361328,62.998844146728516,24.469758987426758,26.778181076049805,14.697476387023926,17.450408935546875,27.42366600036621,12.789959907531738,21.748395919799805,10.20348834991455,16.58408546447754
1999-07-01,15.004983901977539,20.455907821655273,61.262420654296875,22.737512588500977,23.970186233520508,14.356708526611328,17.651119232177734,26.093332290649414,11.92458438873291,22.42914581298828,8.93465518951416,17.067895889282227
1999-08-01,14.493085861206055,20.59505844116211,60.77324295043945,25.606611251831055,26.03086280822754,14.178915977478027,19.07746124267578,28.14582633972168,13.319872856140137,24.580730438232422,9.37081527709961,17.046466827392578
1999-09-01,14.029182434082031,19.29627227783203,59.035125732421875,23.00838851928711,23.44529151916504,11.471253395080566,19.39289093017578,27.537700653076172,12.658285140991211,23.218576431274414,10.068824768066406,16.42513084411621
1999-10-01,14.242874145507812,19.708120346069336,47.93556213378906,26.23268699645996,27.29005241394043,14.027024269104004,19.191009521484375,28.14582633972168,14.003503799438477,26.058549880981445,11.921165466308594,16.006383895874023
1999-11-01,11.941487312316895,20.911338806152344,50.35050582885742,26.052518844604492,24.162269592285156,16.04184913635254,19.39937973022461,27.684974670410156,12.95274543762207,26.83502960205078,12.199024200439453,17.24311065673828
1999-12-01,12.118511199951172,21.942832946777344,52.70161819458008,23.415878295898438,24.299114227294922,13.882081031799316,19.86882209777832,35.50063705444336,11.471796989440918,27.223257064819336,14.644455909729004,17.5148868560791
2000-01-01,10.996403694152832,27.240991592407227,54.83900833129883,21.611042022705078,25.380224227905273,13.68845272064209,19.006061553955078,29.761228561401367,12.798012733459473,25.180173873901367,11.599039077758789,18.017629623413086
2000-02-01,9.085389137268066,25.50619888305664,50.250633239746094,18.14495277404785,25.046022415161133,11.588266372680664,18.018186569213867,27.176584243774414,11.390104293823242,21.89443588256836,10.32791519165039,16.46525764465332
2000-03-01,10.219035148620605,30.945024490356445,57.89218521118164,17.703933715820312,27.4248046875,11.228044509887695,18.094812393188477,32.30785369873047,12.9634428024292,14.13951301574707,11.984845161437988,17.052827835083008
2000-04-01,10.302221298217773,32.72670364379883,54.52992630004883,20.79109764099121,22.80524444580078,11.302801132202148,17.698949813842773,21.209152221679688,14.935659408569336,14.956337928771973,11.746208190917969,16.984498977661133
2000-05-01,9.992015838623047,31.648319244384766,52.5452995300293,22.637048721313477,23.6154842376709,12.76797866821289,17.633737564086914,19.023624420166016,15.808579444885254,16.645965576171875,12.223478317260742,18.313138961791992
2000-06-01,8.849136352539062,29.1164493560791,53.64697265625,25.76702308654785,21.846786499023438,13.784314155578613,17.06821632385254,24.325908660888672,17.051952362060547,14.205389976501465,12.23682975769043,17.255292892456055
2000-07-01,8.983630180358887,28.928913116455078,54.96295928955078,23.538103103637695,23.7906436920166,14.714265823364258,18.520557403564453,21.228158950805664,15.408929824829102,14.354212760925293,11.732494354248047,17.626230239868164
2000-08-01,9.696551322937012,29.221946716308594,64.71347045898438,23.334482192993164,26.686107635498047,12.633115768432617,19.24373435974121,21.228158950805664,15.358566284179688,15.570075035095215,10.113308906555176,18.043588638305664
2000-09-01,8.175926208496094,28.694473266601562,55.20827102661133,23.83805274963379,22.0593318939209,13.271510124206543,18.85259246826172,18.33945083618164,15.992718696594238,16.872495651245117,10.230850219726562,19.694272994995117
2000-10-01,9.351618766784668,26.865907669067383,48.28425979614258,23.378101348876953,21.88075065612793,14.5354642868042,19.990474700927734,20.94308853149414,15.37525749206543,18.076284408569336,9.64622688293457,19.71153450012207
2000-11-01,10.485145568847656,21.708402633666992,45.891605377197266,25.463010787963867,17.733015060424805,15.119690895080566,20.790298461914062,17.446237564086914,15.809003829956055,18.946104049682617,11.094491958618164,19.543899536132812
2000-12-01,12.618852615356445,21.857973098754883,41.71961975097656,26.752092361450195,21.850683212280273,14.712270736694336,25.08365249633789,13.189202308654785,16.41103744506836,19.8475399017334,11.30792236328125,19.30793571472168
2001-01-01,11.88382625579834,23.000442504882812,54.971736907958984,23.713703155517578,26.638172149658203,14.00306224822998,23.033239364624023,18.567508697509766,16.10779571533203,18.26700210571289,12.090163230895996,18.688858032226562
2001-02-01,11.17972183227539,23.378124237060547,49.08871841430664,24.86635398864746,22.602968215942383,12.803147315979004,23.594736099243164,17.94035530090332,16.09359359741211,17.926279067993164,10.66191291809082,18.094776153564453
2001-03-01,11.926827430725098,21.603046417236328,47.260772705078125,22.347259521484375,21.750391006469727,10.942390441894531,21.74274444580078,16.629037857055664,14.645174026489258,15.91751766204834,10.764920234680176,18.083616256713867
2001-04-01,13.586257934570312,22.849376678466797,56.577327728271484,24.649181365966797,23.433916091918945,11.191963195800781,24.904743194580078,20.601011276245117,15.485614776611328,15.362793922424316,11.02924919128418,19.78035545349121
2001-05-01,14.657999992370605,23.88420867919922,55.00254440307617,24.858135223388672,24.0053653717041,11.48514461517334,24.94142723083496,21.03582763671875,15.378350257873535,16.434738159179688,11.03138256072998,19.911483764648438
2001-06-01,13.545653343200684,21.822097778320312,55.83892059326172,25.619665145874023,21.719608306884766,10.946540832519531,23.99912452697754,22.197391510009766,14.360061645507812,16.322179794311523,10.41746711730957,19.6018009185791
2001-07-01,15.010512351989746,19.903507232666016,51.760433197021484,27.742664337158203,21.306333541870117,10.849236488342285,23.53218650817871,20.12665367126465,14.779563903808594,18.268558502197266,11.933125495910645,18.74232292175293
2001-08-01,13.621160507202148,19.208581924438477,49.237545013427734,27.118789672851562,19.387292861938477,11.839284896850586,22.018390655517578,17.347414016723633,13.77306079864502,19.07368278503418,10.257360458374023,18.12077522277832
2001-09-01,12.20455551147461,14.064642906188965,45.18328094482422,28.502765655517578,16.803956985473633,11.520808219909668,20.812772750854492,15.559455871582031,14.416600227355957,18.723857879638672,10.583230972290039,17.78228187561035
2001-10-01,12.274321556091309,14.041983604431152,53.23765563964844,29.794147491455078,17.570077896118164,11.77409839630127,22.077619552612305,17.68189811706543,15.063722610473633,19.08073616027832,10.989459037780762,17.80485725402832
2001-11-01,13.015389442443848,15.462045669555664,57.01237869262695,30.059249877929688,18.742748260498047,11.591337203979492,24.360261917114258,19.524580001831055,15.61097526550293,20.032451629638672,11.791210174560547,16.978567123413086
2001-12-01,14.34109115600586,15.816957473754883,59.66106414794922,30.497879028320312,18.0620059967041,11.638236045837402,25.132007598876953,20.1448917388916,14.363819122314453,20.464338302612305,12.319798469543457,17.841114044189453
2002-01-01,13.901700973510742,16.076507568359375,53.214542388916016,29.6773681640625,17.07889747619629,10.799002647399902,23.599124908447266,19.372547149658203,15.019844055175781,21.22507095336914,12.83999252319336,17.727624893188477
2002-02-01,15.347721099853516,17.557435989379883,48.45949172973633,31.52443504333496,14.671304702758789,11.697479248046875,25.2096004486084,17.739675521850586,14.810674667358398,22.033222198486328,13.274557113647461,18.860517501831055
2002-03-01,15.718214988708496,17.618507385253906,51.36353302001953,33.620887756347656,17.881437301635742,12.95343017578125,24.585407257080078,18.338695526123047,14.369537353515625,23.41046142578125,13.138092041015625,20.01589584350586
2002-04-01,15.196969985961914,17.694847106933594,41.36740493774414,33.0566520690918,17.776729583740234,13.758990287780762,26.891937255859375,15.89090347290039,13.143752098083496,23.552783966064453,11.972172737121582,18.344482421875
2002-05-01,14.54312801361084,17.48873519897461,39.81071090698242,31.86525535583496,18.207231521606445,13.77138614654541,26.944416046142578,15.480402946472168,12.554652214050293,23.36751365661621,11.594958305358887,18.340312957763672
2002-06-01,13.619401931762695,14.427631378173828,35.629207611083984,27.14390754699707,17.17910385131836,13.932049751281738,26.42241668701172,16.632841110229492,12.69979190826416,23.48320770263672,11.805122375488281,18.795028686523438
2002-07-01,12.538385391235352,13.534492492675781,34.837467193603516,27.320493698120117,12.77978801727295,12.424405097961426,27.030366897583008,14.589465141296387,11.73823356628418,23.520383834838867,10.554007530212402,16.884292602539062
2002-08-01,12.24105453491211,11.969593048095703,37.384403228759766,28.312376022338867,13.517087936401367,12.688117980957031,26.97103500366211,14.923952102661133,12.052417755126953,23.430530548095703,11.476775169372559,16.387287139892578
2002-09-01,10.440241813659668,11.557372093200684,28.91861343383789,28.192461013793945,9.723089218139648,11.978808403015137,23.737546920776367,13.300189971923828,10.573184967041016,23.62346076965332,10.58150577545166,14.746253967285156
2002-10-01,11.562870025634766,12.748226165771484,39.14997863769531,30.626989364624023,10.8104248046875,11.609148979187012,27.40059471130371,16.258831024169922,11.575128555297852,23.484146118164062,11.507707595825195,15.559842109680176
2002-11-01,14.124537467956543,15.129927635192871,43.186920166015625,29.826263427734375,13.11316967010498,11.450112342834473,28.165128707885742,17.538969039916992,11.532349586486816,22.443357467651367,11.582921981811523,16.192899703979492
2002-12-01,12.941362380981445,12.605863571166992,38.50653839111328,28.09484100341797,12.503622055053711,10.998533248901367,26.744401931762695,15.720620155334473,11.181219100952148,22.81772232055664,10.870426177978516,16.258039474487305
2003-01-01,12.541877746582031,13.525604248046875,38.85432052612305,28.042543411254883,12.334511756896973,10.150565147399902,27.015535354614258,14.431347846984863,11.158365249633789,22.82829475402832,10.28719711303711,15.8904447555542
2003-02-01,13.403095245361328,13.18553352355957,38.80546188354492,27.5487060546875,11.985721588134766,10.090350151062012,27.335893630981445,14.459453582763672,10.959897994995117,21.83855438232422,10.343154907226562,15.937350273132324
2003-03-01,14.030477523803711,13.154619216918945,39.044410705566406,30.395509719848633,12.530045509338379,10.215254783630371,28.35197639465332,14.770598411560059,11.452393531799316,23.756694793701172,11.216872215270996,16.373029708862305
2003-04-01,15.100351333618164,14.422160148620605,42.26532745361328,29.602386474609375,15.731363296508789,10.19507122039795,27.481985092163086,15.600337028503418,11.301709175109863,24.079875946044922,12.141731262207031,16.490148544311523
2003-05-01,14.971156120300293,15.187322616577148,43.9088020324707,28.670787811279297,17.612701416015625,11.499731063842773,27.722396850585938,15.014644622802734,11.452546119689941,24.607837677001953,11.34191608428955,17.173805236816406
2003-06-01,15.978814125061035,15.264616012573242,41.14580154418945,27.27285385131836,18.320209503173828,11.767255783081055,28.272579193115234,15.64305305480957,12.608137130737305,23.900314331054688,11.589373588562012,16.942609786987305
2003-07-01,19.485511779785156,16.941791534423828,40.52236557006836,27.320341110229492,18.97527503967285,11.402151107788086,30.73202133178711,16.112825393676758,12.3164701461792,23.670583724975586,12.073079109191895,16.786922454833984
2003-08-01,20.74469566345215,15.844285011291504,40.98352813720703,26.278173446655273,18.525928497314453,11.034502029418945,31.37293243408203,16.179935455322266,11.097066879272461,23.514333724975586,12.777029037475586,17.909757614135742
2003-09-01,19.881179809570312,15.589229583740234,44.14188003540039,26.246368408203125,18.58548355102539,10.946085929870605,30.41944694519043,16.960865020751953,11.267677307128906,25.00402069091797,12.060118675231934,17.38719367980957
2003-10-01,21.263399124145508,17.498271942138672,44.716552734375,26.67568588256836,19.624032974243164,11.822588920593262,34.73550796508789,16.037567138671875,11.720166206359863,26.604013442993164,12.74963665008545,17.3776912689209
2003-11-01,22.067169189453125,17.846067428588867,45.32825469970703,26.254934310913086,19.350717544555664,11.904306411743164,34.959808349609375,15.773751258850098,12.509834289550781,26.049144744873047,12.033750534057617,17.31769371032715
2003-12-01,24.08962631225586,18.202983856201172,46.39961242675781,27.51177215576172,20.077735900878906,12.992331504821777,37.60921859741211,16.792203903198242,13.165698051452637,27.03437614440918,11.493720054626465,19.613956451416016
2004-01-01,22.771371841430664,18.725749969482422,49.67884826660156,28.449064254760742,21.457077026367188,12.605762481689453,34.9819221496582,16.96399688720703,13.65013599395752,27.48592758178711,11.667045593261719,19.513498306274414
2004-02-01,22.07770538330078,20.699748992919922,48.390403747558594,28.836639404296875,22.63228416442871,12.790083885192871,34.66401290893555,16.276838302612305,13.718899726867676,27.874767303466797,12.90416145324707,20.298948287963867
2004-03-01,23.045339584350586,19.498180389404297,46.05362319946289,27.13031005859375,23.145395278930664,12.941969871520996,36.374568939208984,15.295202255249023,13.119979858398438,28.51923942565918,12.961394309997559,20.019758224487305
2004-04-01,22.758649826049805,17.968914031982422,44.21327590942383,28.900856018066406,20.913589477539062,13.01144027709961,38.42277908325195,16.03143882751465,13.385747909545898,28.904834747314453,12.377272605895996,20.48186683654785
2004-05-01,22.06180191040039,18.312217712402344,44.51395034790039,29.954891204833984,20.490880966186523,13.212127685546875,37.733150482177734,16.09278106689453,13.29145622253418,29.45949363708496,12.1300630569458,20.953357696533203
2004-06-01,23.259321212768555,19.888301849365234,44.29288864135742,29.94951820373535,21.564369201660156,13.051484107971191,40.16509246826172,17.522300720214844,12.892790794372559,29.74910545349121,11.427029609680176,21.515350341796875
2004-07-01,21.628902435302734,18.01572608947754,43.75019454956055,29.718313217163086,20.947118759155273,11.339899063110352,36.75144577026367,17.47934913635254,12.020232200622559,28.629053115844727,11.53803539276123,22.430994033813477
2004-08-01,21.396400451660156,17.516372680664062,42.644439697265625,31.3989315032959,22.209667205810547,11.559662818908691,36.920372009277344,16.798669815063477,12.35397720336914,30.726139068603516,11.491207122802734,22.468040466308594
2004-09-01,23.67731285095215,17.594396591186523,43.17314529418945,30.442380905151367,22.293848037719727,10.415444374084473,35.84897994995117,17.014028549194336,11.571219444274902,29.710527420043945,11.60683822631836,23.55489730834961
2004-10-01,23.824703216552734,19.677635192871094,45.19231033325195,31.550235748291016,21.843868255615234,10.574076652526855,34.773109436035156,17.2109432220459,10.947279930114746,28.229698181152344,11.763920783996582,23.988651275634766
2004-11-01,27.08157730102539,20.97283172607422,47.54494857788086,32.752708435058594,21.306262969970703,10.287519454956055,35.83641052246094,18.38675308227539,10.564285278320312,29.498323440551758,11.35811996459961,25.113182067871094
2004-12-01,28.844619750976562,21.88446044921875,49.73451614379883,34.435970306396484,22.075885772705078,10.897287368774414,36.95306396484375,18.325027465820312,10.229515075683594,30.380842208862305,11.551996231079102,25.118083953857422
2005-01-01,26.47269630432129,22.537851333618164,47.13125228881836,35.13098907470703,21.310243606567383,10.85802936553955,37.984169006347656,18.02326202392578,9.190967559814453,29.49211311340332,11.460140228271484,25.28469467163086
2005-02-01,28.240514755249023,21.99467658996582,46.796566009521484,35.77383041381836,20.864974975585938,11.200861930847168,37.98484802246094,17.30838966369629,10.076189994812012,29.414552688598633,11.287363052368164,31.174678802490234
2005-03-01,27.167940139770508,22.61656951904297,46.18999481201172,36.624576568603516,19.75179100036621,10.97649097442627,38.77676773071289,16.627336502075195,10.068528175354004,29.364700317382812,10.991616249084473,29.34783172607422
2005-04-01,26.283124923706055,20.782363891601562,38.607933044433594,37.42621612548828,20.462987899780273,11.442736625671387,34.604496002197266,17.404699325561523,10.413470268249512,30.157262802124023,10.340147972106934,28.082324981689453
2005-05-01,28.0920467376709,21.60106658935547,38.28981018066406,36.77121353149414,20.61290740966797,11.756202697753906,34.87617111206055,17.804962158203125,10.767218589782715,30.714176177978516,10.393056869506836,27.8145694732666
